year,Rank,Artist,Title,Spotify_Popularity,Artist_Popularity
1991,7,Extreme,More Than Words,68,65
1991,8,Hi-Five,I Like The Way (The Kissing Game),-1,50
1991,9,Surface,The First Time,33,42
1991,10,Amy Grant,"Baby, Baby",58,64
1991,11,Boyz II Men,Motownphilly,56,71
1991,12,Stevie B,Because I Love You (The Postman Song),-1,50
1991,13,Mariah Carey,Someday,50,86
1991,14,Damn Yankees,High Enough,57,49
1991,15,Bette Midler,From A Distance,49,58
1991,16,Whitney Houston,All The Man That I Need,52,78
1991,17,Jesus Jones,"Right Here, Right Now",54,42
1991,18,Color Me Badd,I Adore Mi Amor,41,53
1991,19,Janet Jackson,Love Will Never Do (Without You),44,70
1991,20,Marky Mark and The Funky Bunch feat. Loleatta Holloway,Good Vibrations,-1,-1
1991,21,Madonna,Justify My Love,41,78
1991,22,Mariah Carey,Emotions,62,86
1991,23,Roxette,Joyride,26,71
1991,24,Karyn White,Romantic,32,44
1991,25,Tara Kemp,Hold You Tight,-1,20
1991,26,Mariah Carey,I Don’t Wanna Cry,-1,86
1991,27,Wilson Phillips,You’re In Love,-1,57
1991,28,Amy Grant,Every Heartbeat,36,64
1991,29,Ralph Tresvant,Sensitivity,53,60
1991,30,Cathy Dennis,Touch Me (All Night Long),34,34
1991,31,Londonbeat,I’ve Been Thinking About You,-1,51
1991,32,Natural Selection,Do Anything,25,18
1991,33,R.E.M.,Losing My Religion,80,75
1991,34,Gloria Estefan,Coming Out Of The Dark,30,66
1991,35,Lenny Kravitz,It Ain’t Over ‘Til It’s Over,-1,72
1991,36,C+C Music Factory,Here We Go,-1,12
1991,37,Celine Dion,Where Does My Heart Beat Now,51,78
1991,38,D.J. Jazzy Jeff and The Fresh Prince,Summertime,-1,-1
1991,39,Scorpions,Wind Of Change,75,74
1991,40,Rhythm Syndicate,P.A.S.S.I.O.N.,-1,0
1991,41,Paula Abdul,The Promise Of A New Day,36,57
1991,42,Whitney Houston,I’m Your Baby Tonight,-1,78
1991,43,Firehouse,Love Of A Lifetime,58,57
1991,44,Roxette,Fading Like A Flower (Every Time You Leave),-1,71
1991,45,Tracie Spencer,This House,28,34
1991,46,Extreme,Hole Hearted,41,65
1991,47,Luther Vandross,Power Of Love-Love Power,40,67
1991,48,Wilson Phillips,Impulsive,38,57
1991,49,Michael Bolton,Love Is A Wonderful Thing,38,68
1991,50,Rod Stewart,Rhythm Of My Heart,49,75
1991,51,C+C Music Factory,Things That Make You Go Hmmmm…,-1,12
1991,52,Divinyls,I Touch Myself,58,50
1991,53,DMA,Tom’s Diner,-1,32
1991,54,Another Bad Creation,Iesha,28,30
1991,55,Bonnie Raitt,Something To Talk About,59,60
1991,56,Nelson,After The Rain,42,71
1991,57,Vanilla Ice,Play That Funky Music,37,60
1991,58,Corina,Temptation,-1,47
1991,59,Bryan Adams,Can’t Stop This Thing We Started,-1,76
1991,60,Hi-Five,I Can’t Wait Another Minute,-1,50
1991,61,The KLF,3 A.M. Eternal,-1,37
1991,62,Michael Bolton,Time. Love And Tenderness,33,68
1991,63,Enigrna,Saideness Part I,-1,-1
1991,64,LL Cool J,Around The Way Girl,51,65
1991,65,Escape Club,I’ll Be There,-1,33
1991,66,Prince And The N.P.G.,Cream,-1,-1
1991,67,Heavy D. and The Boyz,Now That We Found Love,56,51
1991,68,Styx,Show Me The Way,41,64
1991,69,Mariah Carey,Love Takes Time,54,86
1991,70,Rick Astley,Cry For Help,24,66
1991,71,UB40,The Way You Do The Things You Do,44,71
1991,72,UB40,Here I Am (Come And Take Me),28,71
1991,73,Tesla,Signs,52,59
1991,74,Cathy Dennis,Too Many Walls,30,34
1991,75,Seal,Crazy,47,67
1991,76,Keith Sweat,I’ll Give All My Love To You,-1,62
1991,77,Michael W. Smith,Place In This World,40,64
1991,78,Poison,Something To Believe In,52,65
1991,79,Chris Issak,Wicked Game,-1,-1
1991,80,Oleta Adams,Get Here,46,55
1991,81,Tevin Campbell,Round And Round,36,57
1991,82,Queensryche,Silent Lucidity,59,57
1991,83,Will To Power,I’m Not In Love,-1,47
1991,84,Tara Kemp,Piece Of My Heart,-1,20
1991,85,Jesus Jones,Real Real Real,29,42
1991,86,Cathy Dennis,Just Another Dream,27,34
1991,87,Aaron Neville,Everybody Plays The Fool,35,57
1991,88,Black Box,Strike It Up,43,52
1991,89,Gerardo,Rico Suave,30,78
1991,90,INXS,Disappear,38,69
1991,91,Deee-Lite,Groove Is In The Heart,58,55
1991,92,Sting,All This Time,40,73
1991,93,Chesney Hawkes,The One And Only,58,45
1991,94,Naughty By Nature,O.P.P.,59,63
1991,95,George Michael,Freedom 90,-1,75
1991,96,Warrent,I Saw Red,-1,-1
1991,97,Winger,Miles Away,50,51
1991,98,Salt-N-Pepa,Do You Want Me,29,63
1991,99,Rod Stewart,The Motown Song,32,75
1991,100,R.E.M.,Shiny Happy People,68,75
1992,1,Boyz II Men,End Of The Road,71,71
1992,2,Sir Mix A-lot,Baby Got Back,65,57
1992,3,Kris Kross,Jump,67,74
1992,4,Vanessa Williams,Save The Best For Last,52,56
1992,5,TLC,Baby-Baby-Baby,51,73
1992,6,Eric Clapton,Tears In Heaven,73,76
1992,7,En Vogue,My Lovin’ (You’re Never Gonna Get It),-1,60
1992,8,Red Hot Chili Peppers,Under The Bridge,82,85
1992,9,Color Me Badd,All 4 Love,47,53
1992,10,Jon Secada,Just Another Day,59,60
1992,11,Shanice,I Love Your Smile,56,50
1992,12,Mr. Big,To Be With You,70,61
1992,13,Right Said Fred,I’m Too Sexy,-1,53
1992,14,Michael Jackson,Black Or White,67,86
1992,15,Billy Ray Cyrus,Achy Breaky Heart,63,58
1992,16,Mariah Carey,I’ll Be There,-1,86
1992,17,Guns N’ Roses,November Rain,78,82
1992,18,Tom Cochrane,Life Is A Highway,64,54
1992,19,Michael Jackson,Remember The Time,72,86
1992,20,CeCe Peniston,Finally,53,53
1992,21,Madonna,This Used To Be My Playground,-1,78
1992,22,Patty Smyth,Sometimes Love Just Ain’t Enough,-1,45
1992,23,Mariah Carey,Can’t Let Go,-1,86
1992,24,House Of Pain,Jump Around,75,62
1992,25,Prince and The N.P.G.,Diamonds And Pearls,-1,-1
1992,26,George Michael and Elton John,Don’t Let The Sun Go Down On Me,-1,-1
1992,27,Atlantic Starr,Masterpiece,46,52
1992,28,Celine Dion,If You Asked Me To,49,78
1992,29,En Vogue,Giving Him Something He Can Feel,53,60
1992,30,Joe Public,Live And Learn,38,26
1992,31,Jodeci,Come & Talk To Me,49,59
1992,32,Nirvana,Smells Like Teen Spirit,75,81
1992,33,Bobby Brown,Humpin’ Around,40,59
1992,34,Sophie B. Hawkins,Damn I Wish I Was Your Lover,52,48
1992,35,Teven Campbell,Tell Me What You Want Me To Do,-1,-1
1992,36,TLC,Ain’t 2 Proud 2 Beg,-1,73
1992,37,Boyz II Men,It’s So Hard To Say Goodbye To Yesterday,-1,71
1992,38,Technotronic,Move This,38,58
1992,39,Queen,Bohemian Rhapsody,78,97
1992,40,Arrested Development,Tennessee,50,54
1992,41,Luther Vandross and Janet Jackson,The Best Things In Life Are Free,-1,-1
1992,42,Mariah Carey,Make It Happen,46,86
1992,43,Elton John,The One,48,82
1992,44,P.M. Dawn,Set Adrift On Memory Bliss,-1,43
1992,45,Shakespear’s Sister,Stay,-1,-1
1992,46,Hammer,2 Legit 2 Quit,47,60
1992,47,K.W.S.,Please Don’t Go,-1,27
1992,48,Mint Condition,Breakin’ My Heart (Pretty Brown Eyes),59,56
1992,49,Cover Girls,Wishing On A Star,-1,39
1992,50,Hi-Five,She’s Playing Hard To Get,-1,50
1992,51,P.M. Dawn,I’d Die Without You,-1,43
1992,52,Amy Grant,Good For Me,31,64
1992,53,Toad The Wet Sprocket,All I Want,58,53
1992,54,Michael Bolton,When A Man Loves A Woman,67,68
1992,55,Genesis,I Can’t Dance,-1,69
1992,56,Richard Marx,Hazard,52,64
1992,57,U2,Mysterious Ways,59,81
1992,58,George Michael,Too Funky,11,75
1992,59,Heights,How Do You Talk To An Angel,40,66
1992,60,U2,One,73,81
1992,61,CeCe Peniston,Keep On Walkin’,31,53
1992,62,Genesis,Hold On My Heart,43,69
1992,63,Karyn White,The Way I Feel About You,29,44
1992,64,Calms Dion And Peabo Bryson,Beauty And The Beast,-1,-1
1992,65,Kris Kross,Warm It Up,42,74
1992,66,Michael Jackson,In The Closet,58,86
1992,67,Arrested Development,People Everyday,43,54
1992,68,Genesis,No Son Of Nine,-1,69
1992,69,Marky Mark And The Funky Bunch,Wildside,30,46
1992,70,Bryan Adams,Do I Have To Say The Words?,40,76
1992,71,Cure,Friday I’m In Love,-1,75
1992,72,Ugly Kid Joe,Everything About You,54,53
1992,73,Paula Abdul,Blowing Kisses In The Wind,30,57
1992,74,Bryan Adams,Thought I’d Died And Gone To Heaven,-1,76
1992,75,Snap,Rhythm Is A Dancer,67,59
1992,76,Hammer,Addams Groove,-1,60
1992,77,Michael Bolton,Missing You Now,48,68
1992,78,N2Deep,Back To The Hotel,53,42
1992,79,Kathy Troccoli,Everything Changes,-1,35
1992,80,Def Leppard,Have You Ever Needed Somone So Bad,-1,71
1992,81,Richard Marx,Take This Heart,27,64
1992,82,Firehouse,When I Look Into Your Eyes,59,57
1992,83,Jade,I Wanna Love You,36,60
1992,84,Boyz II Men,Uhh Ahh,32,71
1992,85,Mary J. Blige,Real Love,58,72
1992,86,The KLF,Justified And Ancient,33,37
1992,87,Color Me Badd,Slow Motion,20,53
1992,88,TLC,What About Your Friends,58,73
1992,89,Color Me Badd,Thinkin’ Back,25,53
1992,90,Charles and Eddie,Would I Lie To You?,46,54
1992,91,Amy Grant,That’s What Love Is For,-1,64
1992,92,Richard Marx,Keep Coming Back,24,64
1992,93,En Vogue,Free Your Mind,55,60
1992,94,Keith Sweat,Keep It Comin’,31,62
1992,95,Mr. Big,Just Take My Heart,50,61
1992,96,Amy Grant,I Will Remember You,35,64
1992,97,CeCe Peniston,We Got A Love Thang,26,53
1992,98,Def Leppard,Let’s Get Rocked,-1,71
1992,99,Das EFX,They Want EFX,51,61
1992,100,Bonnie Raitt,I Can’t Make You Love Me,-1,60
1993,1,Whitney Houston,I Will Always Love You,75,78
1993,2,Tag Team,Whoomp! (There It Is),-1,32
1993,3,UB40,Can’t Help Falling In Love,-1,71
1993,4,Janet Jackson,That’s The Way Love Goes,-1,70
1993,5,Silk,Freak Me,59,77
1993,6,SWV,Weak,66,63
1993,7,Shai,If I Ever Fall In Love,57,57
1993,8,Mariah Carey,Dreamlover,56,86
1993,9,Wreckx-N-Effect,Rump Shaker,53,43
1993,10,Snow,Informer,63,74
1993,11,Dr. Dre,Nuthin’ But A “G” Thang,-1,81
1993,12,Boyz II Men,In The Still Of The Nite,42,71
1993,13,Jade,Don’t Walk Away,-1,60
1993,14,H-Town,Knockin’ Da Boots,59,50
1993,15,Jodeci,Lately,40,59
1993,16,Duice,Dazzey Duks,-1,0
1993,17,Robin S.,Show Me Love,65,59
1993,18,Peabo Bryson and Regina Belle,A Whole New World,-1,0
1993,19,Janet Jackson,If,52,70
1993,20,SWV,I’m So Into You,-1,63
1993,21,Vanessa Willlams and Brian Mcknight,Love Is,-1,-1
1993,22,Soul Asylum,Runaway Train,68,58
1993,23,Expose,I’ll Never Get Over You (Getting Over Me),-1,46
1993,24,Paperboy,Ditty,44,43
1993,25,Snap,Rhythm Is A Dancer,67,59
1993,26,Billy Joel,The River Of Dreams,60,77
1993,27,Proclaimers,I’m Gonna Be (500 Miles),-1,66
1993,28,Spin Doctors,Two Princes,72,62
1993,29,SWV,Right Here (Human Nature)-Downtown,-1,63
1993,30,Whitney Houston,I Have Nothing,71,78
1993,31,Arrested Development,Mr. Wendal,51,54
1993,32,Rod Stewart,Have I Told You Lately,60,75
1993,33,Shanice,Saving Forever For You,38,50
1993,34,Duran Duran,Ordinary World,70,69
1993,35,Tony! Toni! Tone!,If I Had No Loot,43,58
1993,36,Meat Loaf,I’d Do Anything For Love (But I Won’t Do That),-1,64
1993,37,Onyx,Slam,61,55
1993,38,P.M. Dawn,Looking Through Patient Eyes,36,43
1993,39,Whitney Houston,I’m Every Woman,-1,78
1993,40,Shai,Baby I’m Yours,-1,57
1993,41,Duran Duran,Come Undone,65,69
1993,42,Tina Turner,I Don’t Wanna Fight,-1,70
1993,43,P.M. Dawn,I’d Die Without You,-1,43
1993,44,95 South,"Whoot, There It Is",-1,23
1993,45,Naughty By Nature,Hip Hop Hooray,67,63
1993,46,Toni Braxton,Another Sad Love Song,49,67
1993,47,Michael Jackson,Will You Be There,57,86
1993,48,Shil,Comforter,-1,0
1993,49,Bobby Brown,Good Enough,40,59
1993,50,4 Non Blondes,What’s Up,-1,66
1993,51,Ace Of Base,All That She Wants,67,65
1993,52,Prince and The New Power Generation,7,-1,-1
1993,53,Dr. Dre,Dre Day,-1,81
1993,54,Brian McKnight,One Last Cry,59,65
1993,55,Xscape,Just Kickin’ It,48,58
1993,56,2Pac,I Get Around,69,82
1993,57,Bon Jovi,Bed Of Roses,71,80
1993,58,Mary J. Blige,Real Love,58,72
1993,59,Portrait,Here We Go Again!,33,41
1993,60,Aerosmith,Cryin’,68,78
1993,61,Ugly Kid Joe,Cats In The Cradle,62,53
1993,62,TLC,What About Your Friends,58,73
1993,63,Positive K,I Got A Man,44,33
1993,64,Zhane,Hey Mr. D.J.,-1,52
1993,65,Cypress Hill,Insane In The Brain,71,71
1993,66,Madonna,Deeper And Deeper,43,78
1993,67,Madonna,Rain,48,78
1993,68,Jeremy Jordan,The Right Kind Of Love,34,58
1993,69,Inner Circle,Bad Boys,-1,62
1993,70,Boy Krazy,That’s What Love Can Do,-1,19
1993,71,Jon Secada,Do You Believe In Us,38,60
1993,72,Jon Secada,Angel,49,60
1993,73,Kenny G,Forever In Love,39,68
1993,74,Janet Jackson,Again,56,70
1993,75,Jazzy Jeff and Fresh Prince,Boom! Shake The Room,52,60
1993,76,Restless Heart,When She Cries,-1,46
1993,77,Inner Circle,Sweat (A La La La La Long),-1,62
1993,78,Ice Cube,It Was A Good Day,74,74
1993,79,Captain Hollywood Project,More And More,59,50
1993,80,Heights,How Do You Talk To An Angel,40,66
1993,81,Digable Planets,Rebirth Of Slick (Cool Like Dat),57,54
1993,82,Haddaway,What Is Love,-1,64
1993,83,Michael Bolton,To Love Somebody,56,68
1993,84,En Vogue,"Give It Up, Turn It Loose",32,60
1993,85,Kris Kross,Alright,43,74
1993,86,Ice Cube,Check Yo Self,48,74
1993,87,Sting,Fields Of Gold,56,73
1993,88,Dino,Ooh Child,-1,50
1993,89,Go West,Faithful,42,55
1993,90,Rod Stewart,Reason To Believe,46,75
1993,91,Tears For Fears,Break It Down Again,55,72
1993,92,Joey Lawrence,Nothin’ My Love Can’t Fix,-1,11
1993,93,Green Jelly,Three Little Pigs,46,38
1993,94,Aerosmith,Livin’ On The Edge,57,78
1993,95,Gin Blossoms,Hey Jealousy,55,61
1993,96,Sting,If I Ever Lose My Faith In You,46,73
1993,97,Tony! Toni! Tone!,Anniversary,37,58
1993,98,Jade,One Woman,30,60
1993,99,Taylor Dayne,Can’t Get Enough Of Your Love,-1,59
1993,100,Def Leppard,Two Steps Behind,48,71
1994,1,Ace Of Base,The Sign,68,65
1994,2,All-4-One,I Swear,64,62
1994,3,Boyz II Men,I’ll Make Love To You,-1,71
1994,4,Celine Dion,The Power Of Love,66,78
1994,5,Mariah Carey,Hero,70,86
1994,6,Lisa Loeb and Nine Stories,Stay (I Missed You),-1,51
1994,7,Toni Braxton,Breathe Again,54,67
1994,8,"Bryan Adams, Rod Stewart and Sting",All For Love,-1,-1
1994,9,Ace Of Base,All That She Wants,67,65
1994,10,Ace Of Base,Don’t Turn Around,-1,65
1994,11,R. Kelly,Bump N’ Grind,64,74
1994,12,Janet Jackson,Again,56,70
1994,13,Madonna,I’ll Remember,-1,78
1994,14,Salt-N-Pepa,Whatta Man,49,63
1994,15,John Mellencamp and Me’shell Ndegeocello,Wild Night,-1,-1
1994,16,Mariah Carey,Without You / Never Forget You,-1,86
1994,17,Toni Braxton,You Mean The World To Me,45,67
1994,18,Elton John,Can You Feel The Love Tonight,53,82
1994,19,The Artist Formerly Known As Prince,The Most Beautiful Girl In The World,-1,-1
1994,20,Coolio,Fantastic Voyage,46,67
1994,21,Big Mountain,Baby I Love Your Way,71,59
1994,22,Warren G and Nate Dogg,Regulate,-1,-1
1994,23,Jon Secada,If You Go,-1,60
1994,24,Aaliyah,Back & Forth,61,62
1994,25,Richard Marx,Now And Forever,62,64
1994,26,Babyface,When Can I See You,55,61
1994,27,Bryan Adams,Please Forgive Me,-1,76
1994,28,All-4-One,So Much In Love,44,62
1994,29,Salt-N-Pepa,Shoop,63,63
1994,30,Janet Jackson,"Any Time, Any Place / And On And On",-1,70
1994,31,Collective Soul,Shine,65,61
1994,32,Michael Bolton,Said I Loved You…But I Lied,59,68
1994,33,Enigma,Return To Innocence,61,63
1994,34,Sheryl Crow,All I Wanna Do,64,67
1994,35,Crash Test Dummies,Mmm Mmm Mmm Mmm,57,56
1994,36,Tevin Campbell,Can We Talk,-1,57
1994,37,Da Brat,Funkdafied,48,53
1994,38,Meat Loaf,I’d Do Anything For Love (But I Won’t Do That),-1,64
1994,39,Drs,Gangsta Lean,38,47
1994,40,"10,000 Maniacs",Because The Night,60,53
1994,41,US3,Cantaloop,41,46
1994,42,Tag Team,Whoomp! (There It Is),-1,32
1994,43,Melissa Etheridge,Come To My Window,51,55
1994,44,Changing Faces,Stroke You Up,46,43
1994,45,Tevin Campbell,I’m Ready,-1,57
1994,46,Crystal Waters,100% Pure Love,-1,58
1994,47,Mariah Carey,Anytime You Need A Friend,51,86
1994,48,Janet Jackson,Because Of Love,41,70
1994,49,Cranberries,Linger,75,75
1994,50,Beck,Loser,69,70
1994,51,Gin Blossoms,Found Out About You,57,61
1994,52,Snoop Doggy Dogg,Gin And Juice,-1,-1
1994,53,Immature,Never Lie,38,36
1994,54,Bruce Springsteen,Streets Of Philadelphia,34,78
1994,55,Domino,Getto Jam,42,57
1994,56,Luther Vandross and Mariah Carey,Endless Love,-1,-1
1994,57,Aaron Hall,I Miss You,49,49
1994,58,Xscape,Understanding,53,58
1994,59,Warren G,This D.J.,60,67
1994,60,Jodeci,Cry For You,50,59
1994,61,2Pac,Keep Ya Head Up,64,82
1994,62,Snoop Doggy Dogg,Who Am I (What’s My Name?),-1,-1
1994,63,Real McCoy,Another Night,-1,53
1994,64,R. Kelly,Your Body’s Callin’,-1,74
1994,65,69 Boyz,Tootsee Roll,50,40
1994,66,Jimmy Cliff,I Can See Clearly Now,65,61
1994,67,Babyface,Never Keeping Secrets,49,61
1994,68,Aerosmith,Crazy,72,78
1994,69,Xscape,Just Kickin’ It,48,58
1994,70,Aaliyah,At Your Best (You Are Love),61,62
1994,71,Meat Loaf,Rock And Roll Dreams Come Through,31,64
1994,72,Aerosmith,Amazing,62,78
1994,73,Erasure,Always,43,64
1994,74,Zhane,Groove Thang,45,52
1994,75,Gabrielle,Dreams,-1,65
1994,76,Culture Beat,Mr. Vain,68,58
1994,77,Tom Petty and The Heartbreakers,Mary Jane’s Last Dance,-1,72
1994,78,SWV,Anything,40,63
1994,79,Joshua Kadison,Beautiful In My Eyes,48,44
1994,80,Eternal,Stay,35,61
1994,81,Craig Mack,Flava In Ya Ear,53,55
1994,82,Queen Latifah,U.N.I.T.Y.,46,60
1994,83,Seal,Prayer For The Dying,41,67
1994,84,Madonna,Secret,51,78
1994,85,Ini Kamoze,Here Comes The Hotstepper,67,59
1994,86,Phil Collins,Everyday,48,78
1994,87,Tim McGraw,Don’t Take The Girl,-1,75
1994,88,Heavy D and The Boyz,Got Me Waiting,35,51
1994,89,Four Seasons,"December 1963 (Oh, What A Night)",-1,65
1994,90,Tim McGraw,Indian Outlaw,56,75
1994,91,Bon Jovi,Always,72,80
1994,92,Melissa Etheridge,I’m The Only One,-1,55
1994,93,Ahmad,Back In The Day,47,49
1994,94,Bonnie Raitt,Love Sneakin’ Up On You,24,60
1994,95,General Public,I’ll Take You There,-1,37
1994,96,Tevin Campbell,Always In My Heart,-1,57
1994,97,Haddaway,What Is Love,-1,64
1994,98,Babyface,And Our Feelings,36,61
1994,99,Ice Cube,Bop Gun (One Nation),37,74
1994,100,Brandy,I Wanna Be Down,59,67
1995,1,Coolio,Gangsta’s Paradise,-1,67
1995,2,TLC,Waterfalls,72,73
1995,3,TLC,Creep,68,73
1995,4,Seal,Kiss From A Rose,72,67
1995,5,Boyz II Men,On Bended Knee,57,71
1995,6,Real McCoy,Another Night,58,53
1995,7,Mariah Carey,Fantasy,67,86
1995,8,Madonna,Take A Bow,48,78
1995,9,Monica,Don’t Take It Personal (Just One Of Dem Days),-1,64
1995,10,Montell Jordan,This Is How We Do It,66,62
1995,11,Dionne Farris,I Know,34,35
1995,12,Boyz II Men,Water Runs Dry,51,71
1995,13,Adina Howard,Freak Like Me,56,48
1995,14,Blues Traveler,Run-Around,56,57
1995,15,All-4-One,I Can Love You Like That,53,62
1995,16,Bryan Adams,Have You Ever Really Loved A Woman?,33,76
1995,17,Bon Jovi,Always,72,80
1995,18,Shaggy,Boombastic / In The Summertime,-1,74
1995,19,Nicki French,Total Eclipse Of The Heart,33,36
1995,20,Des’ree,You Gotta Be,-1,-1
1995,21,Michael Jackson,You Are Not Alone,65,86
1995,22,Hootie and The Blowfish,Hold My Hand,59,62
1995,23,Notorious B.I.G.,One More Chance-Stay With Me,57,80
1995,24,Ini Kamoze,Here Comes The Hotstepper,67,59
1995,25,Soul For Real,Candy Rain,60,54
1995,26,Hootie and The Blowfish,Let Her Cry,62,62
1995,27,Blessid Union Of Souls,I Believe,45,45
1995,28,TLC,Red Light Special,55,73
1995,29,Janet Jackson,Runaway,-1,70
1995,30,Sheryl Crow,Strong Enough,57,67
1995,31,Vanessa Williams,Colors Of The Wind,44,56
1995,32,Jon B.,Someone To Love,45,57
1995,33,Hootie and The Blowfish,Only Wanna Be With You,67,62
1995,34,Brownstone,If You Love Me,62,51
1995,35,Martin Page,In The House Of Stone And Light,32,21
1995,36,Luniz,I Got 5 On It,73,61
1995,37,Brandy,Baby,46,67
1995,38,Real McCoy,Run Away,47,53
1995,39,Sophie B. Hawkins,As I Lay Me Down,53,48
1995,40,Mokenstef,He’s Mine,-1,-1
1995,41,Collective Soul,December,58,61
1995,42,Method Man-Mary J. Blige,I’ll Be There For You-You’re All I Need To Get By,-1,-1
1995,43,Diana King,Shy Guy,58,49
1995,44,Melissa Etheridge,I’m The Only One,-1,55
1995,45,Soul For Real,Every Little Thing I Do,51,54
1995,46,BLACKstreet,Before I Let You Go,56,68
1995,47,Notorious B.I.G.,Big Poppa / Warning,-1,80
1995,48,4 P.M.,Sukiyaki,35,24
1995,49,Brandy,I Wanna Be Down,59,67
1995,50,Boyz II Men,I’ll Make Love To You,-1,71
1995,51,2Pac,Dear Mama / Old School,-1,82
1995,52,Jamie Walters,Hold On,49,37
1995,53,Dr. Dre,Keep Their Heads Ringin’,62,81
1995,54,Corona,The Rhythm Of The Night,69,59
1995,55,Del Amitri,Roll To Me,59,49
1995,56,Michael Jackson and Janet Jackson,Scream / Childhood,-1,-1
1995,57,Jodeci,Freek’n You,-1,59
1995,58,Skee-lo,I Wish,60,53
1995,59,Elton John,Believe,35,82
1995,60,Natalie Merchant,Carnival,49,55
1995,61,Tom Petty,You Don’t Know How It Feels,-1,72
1995,62,Take That,Back For Good,48,69
1995,63,69 Boyz,Tootsee Roll,50,40
1995,64,Janet Jackson,You Want This-70’s Love Groove,-1,70
1995,65,Groove Theory,Tell Me,61,49
1995,66,Total,Can’t You See,-1,59
1995,67,Sheryl Crow,All I Wanna Do,64,67
1995,68,Subway,This Lil’ Game We Play,41,47
1995,69,Real McCoy,Come And Get Your Love,40,53
1995,70,Bon Jovi,This Ain’t A Love Song,-1,80
1995,71,Madonna,Secret,51,78
1995,72,Junior M.A.F.I.A.,Player’s Anthem,-1,53
1995,73,Naughty By Nature,Feel Me Flow,65,63
1995,74,Jade,Every Day Of The Week,30,60
1995,75,Vanessa Williams,The Sweetest Days,30,56
1995,76,20 Fingers feat. Gillette,Short Dick Man,-1,-1
1995,77,Brandy,Brokenhearted,37,67
1995,78,Annie Lennox,No More “I Love You’s”,59,65
1995,79,Faith Evans,You Used To Love Me,56,69
1995,80,Immature,Constantly,34,36
1995,81,U2,"Hold Me, Thrill Me, Kiss Me, Kill Me",-1,81
1995,82,Crystal Waters,100% Pure Love,-1,58
